Phenotype	Set	Threshold	PRS.R2	Full.R2	Null.R2	Prevalence	Coefficient	Standard.Error	P	Num_SNP	pheno	prs	test	PRSPheno	SampleSize	prs.test	MDD.R2	ratio
3194	-	Base	1	0.000415096	0.0025545	0.0021394	-	2258.03	653.917	0.000555016	138638	smokingexpoutside.baseline	downsample.GPpsy.100k	4	GPpsy	DS_100K	downsample.GPpsy.100k:4	0.0137051	0.0302877031178175
3195	-	Base	0.001	7.19354e-05	0.00260786	0.00253592	-	48.119	33.5426	0.151422	1124	smokingexpoutside.baseline	downsample.GPpsy.100k	5	GPpsy	DS_100K	downsample.GPpsy.100k:5	0.00409426	0.017569817256354
3196	-	Base	0.5	0.000155581	0.00146565	0.00131007	-	1221.93	577.458	0.0343493	105753	smokingexpoutside.baseline	downsample.GPpsy.100k	6	GPpsy	DS_100K	downsample.GPpsy.100k:6	0.00534022	0.0291338184569175
3197	-	Base	0.1	5.60445e-05	0.00194702	0.00189098	-	312.266	246.097	0.204496	38675	smokingexpoutside.baseline	downsample.GPpsy.100k	7	GPpsy	DS_100K	downsample.GPpsy.100k:7	0.00665526	0.00842108347382371
3198	-	Base	0.001	1.1188e-05	0.0015378	0.00152661	-	-17.4021	30.7086	0.570933	1107	smokingexpoutside.baseline	downsample.GPpsy.100k	8	GPpsy	DS_100K	downsample.GPpsy.100k:8	0.00896162	0.00124843499278032
3199	-	Base	0.001	0.000103381	0.00132684	0.00122345	-	62.742	36.468	0.0853585	1104	smokingexpoutside.baseline	downsample.GPpsy.100k	9	GPpsy	DS_100K	downsample.GPpsy.100k:9	0.010661	0.00969712034518338
3200	-	Base	0.001	1.0924e-05	0.00246295	0.00245202	-	20.3054	36.3153	0.576069	1158	smokingexpoutside.baseline	downsample.GPpsy.100k	10	GPpsy	DS_100K	downsample.GPpsy.100k:10	0.00491321	0.00222339366727659
3201	-	Base	0.5	1.23145e-05	0.00236871	0.0023564	-	520.812	876.332	0.55231	105140	smokingexpoutside.baseline	downsample.SoftImpAll.50k	1	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:1	0.00394024	0.00312531723955901
3202	-	Base	0.4	0.000192631	0.00165456	0.00146193	-	1907.53	811.579	0.0187602	93453	smokingexpoutside.baseline	downsample.SoftImpAll.50k	2	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:2	0.00735661	0.0261847508567125
3203	-	Base	0.1	0.00027809	0.00254733	0.00226924	-	1100.17	389.501	0.00473781	37374	smokingexpoutside.baseline	downsample.SoftImpAll.50k	3	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:3	0.00356861	0.0779266997514438
3204	-	Base	0.5	0.000130816	0.00227022	0.0021394	-	1506.77	777.401	0.0526067	105336	smokingexpoutside.baseline	downsample.SoftImpAll.50k	4	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:4	0.00534109	0.0244923788964425
3205	-	Base	1	0.000152767	0.00268869	0.00253592	-	2273.55	1087.48	0.0365685	138843	smokingexpoutside.baseline	downsample.SoftImpAll.50k	5	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:5	0.00621013	0.0245996460621597
3206	-	Base	0.001	9.54534e-05	0.00140552	0.00131007	-	82.1231	49.5491	0.0974479	966	smokingexpoutside.baseline	downsample.SoftImpAll.50k	6	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:6	0.00584895	0.0163197496986639
3207	-	Base	0.1	9.252e-05	0.0019835	0.00189098	-	606.207	371.829	0.103041	37390	smokingexpoutside.baseline	downsample.SoftImpAll.50k	7	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:7	0.0052138	0.017745214622732
3208	-	Base	0.05	2.51566e-05	0.00155177	0.00152661	-	223.76	263.323	0.395468	22513	smokingexpoutside.baseline	downsample.SoftImpAll.50k	8	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:8	0.00186454	0.0134921213811449
3209	-	Base	0.2	0.000426763	0.00165022	0.00122345	-	2067.71	591.425	0.000472745	60826	smokingexpoutside.baseline	downsample.SoftImpAll.50k	9	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:9	0.00810275	0.0526689087038351
3210	-	Base	0.001	0.00022464	0.00267666	0.00245202	-	124.245	48.9958	0.0112233	936	smokingexpoutside.baseline	downsample.SoftImpAll.50k	10	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:10	0.00422362	0.0531866029614407
3211	-	Base	0.1	0.000188911	0.00254531	0.0023564	-	1295.4	556.459	0.0199224	38284	smokingexpoutside.baseline	downsample.SoftImpAll.100k	1	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:1	0.00901349	0.0209586963540205
3212	-	Base	0.3	0.000491638	0.00195357	0.00146193	-	3654.69	973.161	0.00017335	79252	smokingexpoutside.baseline	downsample.SoftImpAll.100k	2	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:2	0.00796387	0.0617335541639931
3213	-	Base	0.1	0.000124034	0.00239328	0.00226924	-	1012.55	536.814	0.0592739	38403	smokingexpoutside.baseline	downsample.SoftImpAll.100k	3	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:3	0.00569231	0.0217897479230752
3214	-	Base	0.3	0.000169835	0.00230924	0.0021394	-	1837.19	831.878	0.0272187	79204	smokingexpoutside.baseline	downsample.SoftImpAll.100k	4	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:4	0.00812842	0.0208939744747442
3215	-	Base	0.05	0.000181503	0.00271742	0.00253592	-	907.55	398.25	0.0226837	23535	smokingexpoutside.baseline	downsample.SoftImpAll.100k	5	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:5	0.00760433	0.0238683749916166
3216	-	Base	0.05	8.06901e-05	0.00139076	0.00131007	-	640.328	420.205	0.127559	23368	smokingexpoutside.baseline	downsample.SoftImpAll.100k	6	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:6	0.0137761	0.00585725277836253
3217	-	Base	0.2	0.000226033	0.00211701	0.00189098	-	1807.59	709.292	0.0108256	61395	smokingexpoutside.baseline	downsample.SoftImpAll.100k	7	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:7	0.0116107	0.0194676462228806
3218	-	Base	0.2	0.000181596	0.00170821	0.00152661	-	1561.93	684.078	0.0224225	61393	smokingexpoutside.baseline	downsample.SoftImpAll.100k	8	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:8	0.00962161	0.0188737643699963
3219	-	Base	0.05	0.000191748	0.0014152	0.00122345	-	1006.46	429.524	0.0191257	23436	smokingexpoutside.baseline	downsample.SoftImpAll.100k	9	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:9	0.0110185	0.0174023687434769
3220	-	Base	0.05	0.00023049	0.00268251	0.00245202	-	1084.78	422.316	0.0102146	23779	smokingexpoutside.baseline	downsample.SoftImpAll.100k	10	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:10	0.00643038	0.0358439159116569
3221	-	Base	0.00520005	0.000330486	0.00268688	0.0023564	-	-419.11	136.106	0.00207695	6012	smokingexpoutside.baseline	GPpsy	1	GPpsy	Full	GPpsy:1	0.0120177	0.0274999375920517
3222	-	Base	0.41565	0.000586436	0.00204837	0.00146193	-	-3773.83	920.043	4.11092e-05	97397	smokingexpoutside.baseline	GPpsy	2	GPpsy	Full	GPpsy:2	0.0120744	0.0485685417080766
3223	-	Base	0.1093	0.000135739	0.00240498	0.00226924	-	-922.52	467.515	0.0484777	44266	smokingexpoutside.baseline	GPpsy	3	GPpsy	Full	GPpsy:3	0.0125524	0.0108137885981964
3224	-	Base	0.00710005	0.000218184	0.00235759	0.0021394	-	-338.036	135.04	0.012312	7284	smokingexpoutside.baseline	GPpsy	4	GPpsy	Full	GPpsy:4	0.0265592	0.00821500647609868
3225	-	Base	0.00170005	0.000279354	0.00281528	0.00253592	-	-229.786	81.274	0.00469757	2936	smokingexpoutside.baseline	GPpsy	5	GPpsy	Full	GPpsy:5	0.0135987	0.020542698934457
3226	-	Base	0.1889	0.000451002	0.00176107	0.00131007	-	-2262.61	627.928	0.000314736	61955	smokingexpoutside.baseline	GPpsy	6	GPpsy	Full	GPpsy:6	0.0174473	0.0258493864380162
3227	-	Base	0.0370501	0.000431544	0.00232252	0.00189098	-	-990.311	281.206	0.000429534	21966	smokingexpoutside.baseline	GPpsy	7	GPpsy	Full	GPpsy:7	0.0148782	0.0290051215872888
3228	-	Base	0.00085005	0.00018129	0.0017079	0.00152661	-	-126.957	55.6504	0.0225359	1847	smokingexpoutside.baseline	GPpsy	8	GPpsy	Full	GPpsy:8	0.0182412	0.00993849088875732
3229	-	Base	0.0718001	0.000310254	0.00153371	0.00122345	-	-1250.55	419.537	0.00287758	33603	smokingexpoutside.baseline	GPpsy	9	GPpsy	Full	GPpsy:9	0.0218043	0.0142290282192045
3230	-	Base	0.0306501	0.000250834	0.00270286	0.00245202	-	-775.623	289.45	0.00737432	19258	smokingexpoutside.baseline	GPpsy	10	GPpsy	Full	GPpsy:10	0.0102252	0.0245309627195556
3231	-	Base	0.0761001	0.00047206	0.00282846	0.0023564	-	3183.32	864.924	0.000233236	35334	smokingexpoutside.baseline	SoftImpAll	1	SoftImpAll	Full	SoftImpAll:1	0.0192257	0.0245535923269374
3232	-	Base	0.06655	0.000896025	0.00235796	0.00146193	-	4308.32	849.605	3.98259e-07	32444	smokingexpoutside.baseline	SoftImpAll	2	SoftImpAll	Full	SoftImpAll:2	0.0131862	0.0679517222550849
3233	-	Base	0.0241001	0.000346634	0.00261588	0.00226924	-	1615.04	512.124	0.00161427	16638	smokingexpoutside.baseline	SoftImpAll	3	SoftImpAll	Full	SoftImpAll:3	0.0198883	0.0174290411950745
3234	-	Base	0.0299001	0.000575523	0.00271493	0.0021394	-	2073.49	509.922	4.78934e-05	19145	smokingexpoutside.baseline	SoftImpAll	4	SoftImpAll	Full	SoftImpAll:4	0.0262762	0.0219028246093423
3235	-	Base	0.0514501	0.000536009	0.00307193	0.00253592	-	2736.41	698.627	8.99277e-05	27395	smokingexpoutside.baseline	SoftImpAll	5	SoftImpAll	Full	SoftImpAll:5	0.0189362	0.0283060487320582
3236	-	Base	0.0982001	0.000342173	0.00165224	0.00131007	-	3071.28	978.608	0.00170036	41416	smokingexpoutside.baseline	SoftImpAll	6	SoftImpAll	Full	SoftImpAll:6	0.0262105	0.013054806279926
3237	-	Base	0.00740005	0.000350783	0.00224176	0.00189098	-	931.673	293.446	0.00150026	7691	smokingexpoutside.baseline	SoftImpAll	7	SoftImpAll	Full	SoftImpAll:7	0.0207042	0.0169426010181509
3238	-	Base	0.00230005	0.000506874	0.00203349	0.00152661	-	659.467	172.85	0.000136332	3574	smokingexpoutside.baseline	SoftImpAll	8	SoftImpAll	Full	SoftImpAll:8	0.0209413	0.0242045145239312
3239	-	Base	0.00205005	0.00082638	0.00204983	0.00122345	-	948.844	194.994	1.14479e-06	3281	smokingexpoutside.baseline	SoftImpAll	9	SoftImpAll	Full	SoftImpAll:9	0.0256384	0.0322321205691463
3240	-	Base	0.187	0.000423663	0.00287568	0.00245202	-	4587.52	1317.19	0.000496906	62307	smokingexpoutside.baseline	SoftImpAll	10	SoftImpAll	Full	SoftImpAll:10	0.0226621	0.0186947811544385
3241	-	Base	0.3	0.00017181	0.00305378	0.00288197	-	-553.13	273.82	0.0433781	79160	sports.baseline	downsample.GPpsy.50k	1	GPpsy	DS_50K	downsample.GPpsy.50k:1	0.000751992	0.228473175246545
3242	-	Base	0.2	0.000461504	0.00300925	0.00254775	-	-751.589	226.968	0.000928194	61043	sports.baseline	downsample.GPpsy.50k	2	GPpsy	DS_50K	downsample.GPpsy.50k:2	0.0053728	0.0858963668850506
3243	-	Base	0.001	0.000182883	0.00222639	0.00204351	-	-40.5305	19.4327	0.0370071	933	sports.baseline	downsample.GPpsy.50k	3	GPpsy	DS_50K	downsample.GPpsy.50k:3	0.00348236	0.0525169712493826
3244	-	Base	0.1	5.74574e-05	0.00184626	0.0017888	-	-192.477	164.75	0.242687	37899	sports.baseline	downsample.GPpsy.50k	4	GPpsy	DS_50K	downsample.GPpsy.50k:4	0.00706205	0.00813607946701029
3245	-	Base	1	0.000554823	0.0025014	0.00194657	-	-1633.3	449.657	0.000280878	138656	sports.baseline	downsample.GPpsy.50k	5	GPpsy	DS_50K	downsample.GPpsy.50k:5	0.00431543	0.128567257492301
3246	-	Base	0.1	0.000158083	0.00131436	0.00115628	-	-314.508	162.154	0.0524325	37829	sports.baseline	downsample.GPpsy.50k	6	GPpsy	DS_50K	downsample.GPpsy.50k:6	0.00164078	0.09634624995429
3247	-	Base	0.001	9.18231e-05	0.00291171	0.00281989	-	28.1291	19.0113	0.138981	889	sports.baseline	downsample.GPpsy.50k	7	GPpsy	DS_50K	downsample.GPpsy.50k:7	0.00300662	0.0305403077209624
3248	-	Base	0.05	0.000247519	0.00313262	0.00288511	-	-292.768	120.683	0.0152693	22906	sports.baseline	downsample.GPpsy.50k	8	GPpsy	DS_50K	downsample.GPpsy.50k:8	0.00310125	0.0798126561870214
3249	-	Base	0.001	0.00020973	0.00268697	0.00247724	-	-42.2916	18.9676	0.0257688	901	sports.baseline	downsample.GPpsy.50k	9	GPpsy	DS_50K	downsample.GPpsy.50k:9	0.00773977	0.0270977044537499
3250	-	Base	0.001	9.12529e-05	0.00158803	0.00149678	-	-28.4279	19.3169	0.141112	919	sports.baseline	downsample.GPpsy.50k	10	GPpsy	DS_50K	downsample.GPpsy.50k:10	0.00127153	0.0717662186499729
3251	-	Base	0.3	0.00040744	0.00328942	0.00288197	-	-1188.85	382.21	0.00186787	79521	sports.baseline	downsample.GPpsy.100k	1	GPpsy	DS_100K	downsample.GPpsy.100k:1	0.00424595	0.0959596792237308
3252	-	Base	0.2	0.000209455	0.0027572	0.00254775	-	-701.391	314.386	0.0256819	61837	sports.baseline	downsample.GPpsy.100k	2	GPpsy	DS_100K	downsample.GPpsy.100k:2	0.00405109	0.0517033687229857
3253	-	Base	0.05	0.000559331	0.00260284	0.00204351	-	-613.81	168.311	0.000265441	23543	sports.baseline	downsample.GPpsy.100k	3	GPpsy	DS_100K	downsample.GPpsy.100k:3	0.00732879	0.0763196926095576
3254	-	Base	1	0.000119279	0.00190808	0.0017888	-	-1055.1	626.812	0.0923195	138638	sports.baseline	downsample.GPpsy.100k	4	GPpsy	DS_100K	downsample.GPpsy.100k:4	0.0137051	0.00870325645197773
3255	-	Base	0.3	8.53287e-05	0.0020319	0.00194657	-	-535.76	376.05	0.154243	79504	sports.baseline	downsample.GPpsy.100k	5	GPpsy	DS_100K	downsample.GPpsy.100k:5	0.00409426	0.0208410555265176
3256	-	Base	0.05	0.000247313	0.00140359	0.00115628	-	-408.706	168.468	0.0152656	23590	sports.baseline	downsample.GPpsy.100k	6	GPpsy	DS_100K	downsample.GPpsy.100k:6	0.00534022	0.0463113879203478
3257	-	Base	0.4	0.000263442	0.00308333	0.00281989	-	-1085.6	433.209	0.0122121	94076	sports.baseline	downsample.GPpsy.100k	7	GPpsy	DS_100K	downsample.GPpsy.100k:7	0.00665526	0.039584028272374
3258	-	Base	0.5	0.00087219	0.0037573	0.00288511	-	-2195.94	482.333	5.2949e-06	105710	sports.baseline	downsample.GPpsy.100k	8	GPpsy	DS_100K	downsample.GPpsy.100k:8	0.00896162	0.0973250372142537
3259	-	Base	0.05	0.000640544	0.00311778	0.00247724	-	-663.391	170.27	9.77445e-05	23644	sports.baseline	downsample.GPpsy.100k	9	GPpsy	DS_100K	downsample.GPpsy.100k:9	0.010661	0.0600829190507457
3260	-	Base	0.1	0.000213314	0.00171009	0.00149678	-	-514.408	228.629	0.0244511	38712	sports.baseline	downsample.GPpsy.100k	10	GPpsy	DS_100K	downsample.GPpsy.100k:10	0.00491321	0.0434164222575465
3261	-	Base	0.1	0.000112144	0.00299412	0.00288197	-	-568.037	348.061	0.102679	37450	sports.baseline	downsample.SoftImpAll.50k	1	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:1	0.00394024	0.0284612104846405
3262	-	Base	0.05	0.000562921	0.00311067	0.00254775	-	-920.937	251.809	0.000254902	22464	sports.baseline	downsample.SoftImpAll.50k	2	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:2	0.00735661	0.0765190760418182
3263	-	Base	0.05	0.000184451	0.00222796	0.00204351	-	-525.711	250.983	0.0362058	22443	sports.baseline	downsample.SoftImpAll.50k	3	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:3	0.00356861	0.0516870714367779
3264	-	Base	0.05	7.5566e-05	0.00186437	0.0017888	-	-338.862	252.918	0.180308	22501	sports.baseline	downsample.SoftImpAll.50k	4	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:4	0.00534109	0.0141480484320616
3265	-	Base	0.05	0.000328864	0.00227544	0.00194657	-	-702.597	251.213	0.00516088	22409	sports.baseline	downsample.SoftImpAll.50k	5	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:5	0.00621013	0.0529560572806044
3266	-	Base	0.2	0.00028517	0.00144145	0.00115628	-	-1230.02	472.196	0.00919044	60450	sports.baseline	downsample.SoftImpAll.50k	6	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:6	0.00584895	0.0487557595807795
3267	-	Base	0.3	0.000370916	0.00319081	0.00281989	-	-1715.47	576.951	0.00294577	78807	sports.baseline	downsample.SoftImpAll.50k	7	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:7	0.0052138	0.071141202194177
3268	-	Base	0.05	0.000363003	0.00324811	0.00288511	-	-738.25	251.298	0.00330611	22513	sports.baseline	downsample.SoftImpAll.50k	8	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:8	0.00186454	0.194687697769959
3269	-	Base	0.05	0.000573976	0.00305122	0.00247724	-	-929.34	251.98	0.000225897	22395	sports.baseline	downsample.SoftImpAll.50k	9	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:9	0.00810275	0.0708371849063589
3270	-	Base	0.05	0.000542186	0.00203896	0.00149678	-	-902.323	251.582	0.00033502	22451	sports.baseline	downsample.SoftImpAll.50k	10	SoftImpAll	DS_50K	downsample.SoftImpAll.50k:10	0.00422362	0.128369976465686
3271	-	Base	0.1	0.000750921	0.0036329	0.00288197	-	-2005.05	474.872	2.41819e-05	38284	sports.baseline	downsample.SoftImpAll.100k	1	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:1	0.00901349	0.0833107930446475
3272	-	Base	0.1	0.000274209	0.00282196	0.00254775	-	-1221.96	478.699	0.0106903	38278	sports.baseline	downsample.SoftImpAll.100k	2	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:2	0.00796387	0.0344316268346922
3273	-	Base	0.5	0.000784247	0.00282776	0.00204351	-	-4366.64	1011.17	1.5717e-05	105738	sports.baseline	downsample.SoftImpAll.100k	3	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:3	0.00569231	0.137773065767676
3274	-	Base	0.2	0.000169382	0.00195819	0.0017888	-	-1319.62	657.898	0.044877	61253	sports.baseline	downsample.SoftImpAll.100k	4	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:4	0.00812842	0.0208382440867967
3275	-	Base	0.5	0.000491835	0.00243841	0.00194657	-	-3465.02	1013.15	0.000626123	105915	sports.baseline	downsample.SoftImpAll.100k	5	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:5	0.00760433	0.06467828197882
3276	-	Base	0.3	0.000746466	0.00190275	0.00115628	-	-3356.57	796.545	2.5098e-05	79157	sports.baseline	downsample.SoftImpAll.100k	6	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:6	0.0137761	0.0541855822765514
3277	-	Base	0.1	0.000444796	0.00326469	0.00281989	-	-1552.96	476.948	0.00112979	38450	sports.baseline	downsample.SoftImpAll.100k	7	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:7	0.0116107	0.0383091458740644
3278	-	Base	0.1	0.000581658	0.00346676	0.00288511	-	-1764.11	474.385	0.000200221	38428	sports.baseline	downsample.SoftImpAll.100k	8	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:8	0.00962161	0.0604532921205495
3279	-	Base	0.5	0.000586569	0.00306381	0.00247724	-	-3790.32	1016.63	0.000192753	105563	sports.baseline	downsample.SoftImpAll.100k	9	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:9	0.0110185	0.0532349230839043
3280	-	Base	0.4	0.000168989	0.00166576	0.00149678	-	-1819.1	908.377	0.0452217	93797	sports.baseline	downsample.SoftImpAll.100k	10	SoftImpAll	DS_100K	downsample.SoftImpAll.100k:10	0.00643038	0.0262797843984337
3281	-	Base	0.00965005	0.000724234	0.00360621	0.00288197	-	618.735	149.193	3.36545e-05	9024	sports.baseline	GPpsy	1	GPpsy	Full	GPpsy:1	0.0120177	0.0602639440159099
3282	-	Base	0.12225	0.00115574	0.00370349	0.00254775	-	2289.51	437.012	1.61443e-07	47466	sports.baseline	GPpsy	2	GPpsy	Full	GPpsy:2	0.0120744	0.0957182137414695
3283	-	Base	0.0398001	0.00077897	0.00282248	0.00204351	-	1145.8	266.205	1.67593e-05	22872	sports.baseline	GPpsy	3	GPpsy	Full	GPpsy:3	0.0125524	0.0620574551480195
3284	-	Base	0.14905	0.000731163	0.00251997	0.0017888	-	1992.46	478.169	3.0882e-05	53882	sports.baseline	GPpsy	4	GPpsy	Full	GPpsy:4	0.0265592	0.027529556613151
3285	-	Base	0.0636001	0.00123205	0.00317862	0.00194657	-	1759.3	325.103	6.24889e-08	31342	sports.baseline	GPpsy	5	GPpsy	Full	GPpsy:5	0.0135987	0.0906005721135108
3286	-	Base	0.1725	0.00114166	0.00229794	0.00115628	-	2621.58	503.064	1.87602e-07	58625	sports.baseline	GPpsy	6	GPpsy	Full	GPpsy:6	0.0174473	0.0654347664108487
3287	-	Base	0.0682501	0.000697063	0.00351695	0.00281989	-	1372.51	336.731	4.58201e-05	32637	sports.baseline	GPpsy	7	GPpsy	Full	GPpsy:7	0.0148782	0.0468512992163031
3288	-	Base	0.2702	0.00151929	0.00440439	0.00288511	-	3732.5	621.268	1.87969e-09	77028	sports.baseline	GPpsy	8	GPpsy	Full	GPpsy:8	0.0182412	0.0832889283599763
3289	-	Base	0.0457501	0.0014723	0.00394955	0.00247724	-	1656.63	280.496	3.5036e-09	24972	sports.baseline	GPpsy	9	GPpsy	Full	GPpsy:9	0.0218043	0.067523378416184
3290	-	Base	0.0838501	0.000727518	0.00222429	0.00149678	-	1529.27	368.102	3.26056e-05	37425	sports.baseline	GPpsy	10	GPpsy	Full	GPpsy:10	0.0102252	0.0711495129679615
3291	-	Base	0.11235	0.00129146	0.00417344	0.00288197	-	-4812.05	869.179	3.08892e-08	45249	sports.baseline	SoftImpAll	1	SoftImpAll	Full	SoftImpAll:1	0.0192257	0.0671736269680688
3292	-	Base	0.0359501	0.00137747	0.00392521	0.00254775	-	-3071.57	536.994	1.06565e-08	21725	sports.baseline	SoftImpAll	2	SoftImpAll	Full	SoftImpAll:2	0.0131862	0.104462999196129
3293	-	Base	0.4952	0.00115733	0.00320084	0.00204351	-	-8858.83	1688.87	1.55925e-07	106349	sports.baseline	SoftImpAll	3	SoftImpAll	Full	SoftImpAll:3	0.0198883	0.0581914995248463
3294	-	Base	0.33485	0.00125339	0.0030422	0.0017888	-	-7757.9	1422.41	4.92367e-08	87066	sports.baseline	SoftImpAll	4	SoftImpAll	Full	SoftImpAll:4	0.0262762	0.0477005807536858
3295	-	Base	0.0710501	0.00123827	0.00318484	0.00194657	-	-3813.49	702.878	5.77815e-08	33778	sports.baseline	SoftImpAll	5	SoftImpAll	Full	SoftImpAll:5	0.0189362	0.0653916836535313
3296	-	Base	0.0857501	0.000950708	0.00210699	0.00115628	-	-3652.38	768.055	1.98096e-06	37967	sports.baseline	SoftImpAll	6	SoftImpAll	Full	SoftImpAll:6	0.0262105	0.0362720283855707
3297	-	Base	0.2544	0.0010867	0.00390659	0.00281989	-	-6345.62	1246.95	3.60107e-07	74462	sports.baseline	SoftImpAll	7	SoftImpAll	Full	SoftImpAll:7	0.0207042	0.0524869350180157
3298	-	Base	0.1689	0.00141546	0.00430057	0.00288511	-	-6015.08	1037.17	6.64986e-09	58465	sports.baseline	SoftImpAll	8	SoftImpAll	Full	SoftImpAll:8	0.0209413	0.0675917922956072
3299	-	Base	0.303	0.00140591	0.00388315	0.00247724	-	-7810.05	1353.39	7.89273e-09	82405	sports.baseline	SoftImpAll	9	SoftImpAll	Full	SoftImpAll:9	0.0256384	0.0548361052171742
3300	-	Base	0.17795	0.00094044	0.00243721	0.00149678	-	-5019.27	1062.71	2.32295e-06	60462	sports.baseline	SoftImpAll	10	SoftImpAll	Full	SoftImpAll:10	0.0226621	0.0414983606991409
3301	-	Base	0.4	0.000238756	0.0021233	0.00188455	-	-708.696	437.432	0.105205	93790	stress.closerelativedeath	downsample.GPpsy.50k	1	GPpsy	DS_50K	downsample.GPpsy.50k:1	0.000751992	0.317498058489984
3302	-	Base	0.001	0.000218037	0.00350761	0.00328957	-	-40.6643	26.247	0.121312	877	stress.closerelativedeath	downsample.GPpsy.50k	2	GPpsy	DS_50K	downsample.GPpsy.50k:2	0.0053728	0.0405816334127457
3303	-	Base	0.001	0.000402195	0.00188406	0.00148187	-	-56.8783	27.3059	0.0372512	933	stress.closerelativedeath	downsample.GPpsy.50k	3	GPpsy	DS_50K	downsample.GPpsy.50k:3	0.00348236	0.115494951699422
3304	-	Base	0.5	0.000254213	0.00346376	0.00320955	-	-809.425	483.041	0.0937996	105603	stress.closerelativedeath	downsample.GPpsy.50k	4	GPpsy	DS_50K	downsample.GPpsy.50k:4	0.00706205	0.0359970546795902
3305	-	Base	0.3	0.000194993	0.0024873	0.00229231	-	-558.653	381.998	0.143618	79389	stress.closerelativedeath	downsample.GPpsy.50k	5	GPpsy	DS_50K	downsample.GPpsy.50k:5	0.00431543	0.0451850684636293
3306	-	Base	0.001	0.000122924	0.00163318	0.00151025	-	-31.1106	26.7893	0.245517	923	stress.closerelativedeath	downsample.GPpsy.50k	6	GPpsy	DS_50K	downsample.GPpsy.50k:6	0.00164078	0.0749180267921354
